        "脱水", "白癬", "動悸", "幻覚", "構音", "失認", "変形", "固縮", "発汗", "浮腫", 
        "呼吸困難", "苦痛", "嘔気", "食中毒", "失語", "眠気", "口渇", "息苦しい", "強直", "硬直", "閉塞", 
        "多動", "自傷", "緑内障", "水疱", "発赤", "疱疹", "狭窄", "疥癬", "貧血", "難病", 
        "衰弱", "亢進", "低血糖", "肥大", "喘息", "間代", "重積", "息切れ", 
        "暴言", "結核", "全盲", "精神病", "他害", "捻挫", "冷や汗", "念慮", 
        "疲れ", "充血", "白内障", "丘疹", "蕁麻疹", "潰瘍", "心不全", "夜盲", 
        "疲労感", "尿臭", "不振", "喘鳴", "咳嗽", "頻尿", "混濁", "死斑", "睡眠不足", "高血糖", 
        "病変", "不穏", "角化", "心気", "幻聴", "恐れ", "憤慨", "うつ状態", 
        "扁桃", "膨満", "軟便", "創傷", "昏睡", "立ちくらみ", 
        "不整脈", "悪心", "躁うつ", "強迫", "無気力", "尿漏れ", "微熱", "痙直", "失明", "巻き爪", 
        "爪白", "倦怠感", "傾眠", "不定愁訴", "無動", 
        "罪業", "突然死", "肥満", "ひきこもり", "無尿", "悲観", "強迫性", "健忘", "壊疽", "傷病", 
        "もの忘れ", "側弯", "軟化", "欠損", "心停止", "減弱", "低体重", "不快感", 
        "関節痛", "かすれ声", "しゃっくり", "吃逆", "熱傷", "噯気", "喪失感",
        "運動器症候群", "床ずれ", "腫れ", "湿疹", "残尿"
    ]
    
    filtered_df = df[df['原形（辞書形）'].isin(med_words)]
    
    for index, row in filtered_df.iterrows():
        print(f"{row['順位']},{row['原形（辞書形）']},{row['文章中表記']},{row['品詞']},{row['出現回数']}")
else:
    print("File not found")


```

```text
71,尿失禁,尿失禁,名詞,30
110,痰,痰,名詞,23
118,喀痰,喀痰,名詞,22
142,誤嚥,誤嚥,名詞,18
148,骨折,骨折,名詞,18
153,発作,発作,名詞,17
155,症候群,症候群,名詞,17
210,感染,感染,名詞,13
212,物忘れ,物忘れ,名詞,13
231,難聴,難聴,名詞,12
246,失調,失調,名詞,12
251,萎縮,萎縮,名詞,11
262,振戦,振戦,名詞,11
271,徘徊,徘徊,名詞,11
343,褥瘡,褥瘡,名詞,9
376,感染症,感染症,名詞,9
427,せん妄,せん妄,名詞,8
435,伷塞,伷塞,名詞,8
439,不眠,不眠,名詞,8
447,体調不良,体調不良,名詞,7
488,不全,不全,名詞,7
492,脱水,脱水,名詞,7
621,白癬,白癬,名詞,5
630,動悸,動悸,名詞,5
638,幻覚,幻覚,名詞,5
639,構音,構音,名詞,5
720,失認,失認,名詞,5
725,変形,変形,名詞,5
760,固縮,固縮,名詞,5
779,発汗,発汗,名詞,5
804,浮腫,浮腫,名詞,4
810,呼吸困難,呼吸困難,名詞,4
832,苦痛,苦痛,名詞,4
842,嘔気,嘔気,名詞,4
882,食中毒,食中毒,名詞,4
916,失語,失語,名詞,4
917,眠気,眠気,名詞,4
925,口渇,口渇,名詞,4
933,息苦しい,息苦し,形容詞,4
935,強直,強直,名詞,4
936,硬直,硬直,名詞,4
968,閉塞,閉塞,名詞,4
969,多動,多動,名詞,4
983,自傷,自傷,名詞,4
1004,緑内障,緑内障,名詞,3
1077,水疱,水疱,名詞,3
1078,発赤,発赤,名詞,3
1079,疱疹,疱疹,名詞,3
1083,狭窄,狭窄,名詞,3
1103,疥癬,疥癬,名詞,3
1107,貧血,貧血,名詞,3
1124,難病,難病,名詞,3
1140,衰弱,衰弱,名詞,3
1147,亢進,亢進,名詞,3
1180,低血糖,低血糖,名詞,3
1184,肥大,肥大,名詞,3
1207,喘息,喘息,名詞,3
1227,間代,間代,名詞,3
1228,重積,重積,名詞,3
1250,息切れ,息切れ,名詞,3
1280,暴言,暴言,名詞,3
1289,結核,結核,名詞,3
1294,全盲,全盲,名詞,3
1305,精神病,精神病,名詞,3
1319,他害,他害,名詞,3
1357,捻挫,捻挫,名詞,2
1395,冷や汗,冷や汗,名詞,2
1409,念慮,念慮,名詞,2
1416,疲れ,疲れ,名詞,2
1487,充血,充血,名詞,2
1488,白内障,白内障,名詞,2
1494,丘疹,丘疹,名詞,2
1496,蕁麻疹,蕁麻疹,名詞,2
1514,潰瘍,潰瘍,名詞,2
1547,心不全,心不全,名詞,2
1613,夜盲,夜盲,名詞,2
1631,疲労感,疲労感,名詞,2
1647,尿臭,尿臭,名詞,2
1660,不振,不振,名詞,2
1696,喘鳴,喘鳴,名詞,2
1710,咳嗽,咳嗽,名詞,2
1726,頻尿,頻尿,名詞,2
1729,混濁,混濁,名詞,2
1730,死斑,死斑（しはん）,名詞,2
1738,睡眠不足,睡眠不足,名詞,2
1777,高血糖,高血糖,名詞,2
1785,病変,病変,名詞,2
1794,不穏,不穏,名詞,2
1797,角化,角化,名詞,2
1850,心気,心気,名詞,2
1862,幻聴,幻聴,名詞,2
1863,恐れ,恐れ,名詞,2
1878,憤慨,憤慨,名詞,2
1881,うつ状態,うつ状態,名詞,2
1917,扁桃,扁桃,名詞,2
1956,膨満,膨満,名詞,2
1978,軟便,軟便,名詞,2
1993,運動器症候群,運動器症候群,名詞,1
2018,創傷,創傷,名詞,1
2022,昏睡,昏睡,名詞,1
